date,name,handle,followerCount,status,error
2026-03-23,0x,0xProject,274088,success,
2026-03-23,Agora,withAUSD,21321,success,
2026-03-23,AZEx,azex_io,27457,success,
2026-03-23,Aarna,aarnasays,11707,success,
2026-03-23,Accountable,AccountableData,62929,success,
2026-03-23,Across Protocol,AcrossProtocol,105466,success,
2026-03-23,Acurast,Acurast,132101,success,
2026-03-23,AethonSwap,AethonSwap,6540,success,
2026-03-23,Alchemy,Alchemy,107158,success,
2026-03-23,AllDomains,alldomains,138617,success,
2026-03-23,Allium,AlliumLabs,11663,success,
2026-03-23,Ambient,ambient_finance,94803,success,
2026-03-23,Ambire,ambirewallet,140,success,
2026-03-23,Amertis,AmertisExchange,6533,success,
2026-03-23,Ammalgam,Ammalgam,29178,success,
2026-03-23,ApeBond,apebond,391500,success,
2026-03-23,Apriori,apriori,203850,success,
2026-03-23,Atlantis,atlantisdex_xyz,15589,success,
2026-03-23,Atomic Wallet,atomicwallet,125037,success,
2026-03-23,Azaar,AzaarExchange,2343,success,
2026-03-23,Backpack,Backpack,317434,success,
2026-03-23,Balancer,Balancer,154587,success,
2026-03-23,Band Protocol,BandProtocol,142795,success,
2026-03-23,Bean Exchange,Bean_DEX,76069,success,
2026-03-23,Bebop,bebop_dex,61511,success,
2026-03-23,Biconomy,biconomy,118424,success,
2026-03-23,Bima,bimabtc,148412,success,
2026-03-23,Birdeye,birdeye_so,76336,success,
2026-03-23,Birdeye Data Services,birdeye_data,907,success,
2026-03-23,Bitget Wallet,BitgetWallet,2974708,success,
2026-03-23,Blazpay,blazpaylabs,360671,success,
2026-03-23,BlockStreet,blockst_hq,101114,success,
2026-03-23,BlockVision,blockvisionhq,107769,success,
2026-03-23,Blockdaemon,BlockdaemonHQ,16726,success,
2026-03-23,Blocklive,blocklive_,1314,success,
2026-03-23,Breath of Estova,BreathOfEstova,30074,success,
2026-03-23,Buzzing App,BuzzingApp,0,error,No data
2026-03-23,Bybit Web3 Wallet,Bybit_Web3,0,error,User not found
2026-03-23,CPLX,cplx_io,1114,success,
2026-03-23,CULT,cultdottrade,122967,success,
2026-03-23,Caddy Finance,caddyfi,5883,success,
2026-03-23,Capa,capa_fi,2151,success,
2026-03-23,Castora,Castora_xyz,10678,success,
2026-03-23,Catton AI,Cattontw,86916,success,
2026-03-23,Celeris,0xCeleris,752,success,
2026-03-23,Chainbase,ChainbaseHQ,425570,success,
2026-03-23,Chainlink,chainlink,1394141,success,
2026-03-23,Chainsight,Chainsight_,15603,success,
2026-03-23,Chronicle,ChronicleLabs,11606,success,
2026-03-23,Clober,CloberDEX,33054,success,
2026-03-23,CoNFT,ConftApp,140765,success,
2026-03-23,Codex,trycodex,1162,success,
2026-03-23,Coin98 AI Wallet,coin98_wallet,548975,success,
2026-03-23,Covenant,covenantFi,4611,success,
2026-03-23,Crust Finance,CrustFinance,5175,success,
2026-03-23,Crystal,CrystalExch,37191,success,
2026-03-23,Cult Markets,cultmarkets,99,success,
2026-03-23,Curvance,Curvance,122017,success,
2026-03-23,Cycle Network,cyclenetwork_GO,265755,success,
2026-03-23,Cyferio,cyferio_labs,91,success,
2026-03-23,DAU Cards,DAUCards,6280,success,
2026-03-23,DRKVRS,drkvrs,22428,success,
2026-03-23,DRPC,drpcorg,10265,success,
2026-03-23,DashX,dashxhq,1334,success,
2026-03-23,Defined,definedfi,13415,success,
2026-03-23,Demask Finance,demaskfinance,0,error,No data
2026-03-23,Dialect,saydialect,65474,success,
2026-03-23,Diffuse,DiffuseFi,505,success,
2026-03-23,Dirol Protocol,DirolProtocol,7752,success,
2026-03-23,DiscoCats,mydiscocats,1,success,
2026-03-23,Doppler Finance,dopplerprotocol,5098,success,
2026-03-23,Drake,DrakeExchange,43580,success,
2026-03-23,Dune Analytics,Dune,302642,success,
2026-03-23,Dusted,dusted_app,94,success,
2026-03-23,Dynamic,dynamic_xyz,17926,success,
2026-03-23,Dyson Finance,DysonFinance,52973,success,
2026-03-23,ELFi Protocol,ELFiProtocol,12864,success,
2026-03-23,EOracle,EO_Network,38908,success,
2026-03-23,Eisen Finance,EisenLabs,6175,success,
2026-03-23,Enjoyoors,enjoyoorsxyz,23673,success,
