date,name,handle,followerCount,status,error
2026-01-10,0x,0xProject,273693,success,
2026-01-10,Agora,withAUSD,21532,success,
2026-01-10,AZEx,azex_io,28164,success,
2026-01-10,Aarna,aarnasays,11632,success,
2026-01-10,Accountable,AccountableData,63910,success,
2026-01-10,Across Protocol,AcrossProtocol,124499,success,
2026-01-10,Acurast,Acurast,147549,success,
2026-01-10,AethonSwap,AethonSwap,6946,success,
2026-01-10,Alchemy,Alchemy,105969,success,
2026-01-10,AllDomains,alldomains,142570,success,
2026-01-10,Allium,AlliumLabs,8890,success,
2026-01-10,Ambient,ambient_finance,95975,success,
2026-01-10,Ambire,ambirewallet,131,success,
2026-01-10,Amertis,AmertisExchange,6825,success,
2026-01-10,Ammalgam,Ammalgam,30251,success,
2026-01-10,ApeBond,apebond,391448,success,
2026-01-10,Apriori,apriori,212290,success,
2026-01-10,Atlantis,atlantisdex_xyz,16075,success,
2026-01-10,Atomic Wallet,atomicwallet,125407,success,
2026-01-10,Azaar,AzaarExchange,2434,success,
2026-01-10,Backpack,Backpack,311847,success,
2026-01-10,Balancer,Balancer,154896,success,
2026-01-10,Band Protocol,BandProtocol,143444,success,
2026-01-10,Bean Exchange,Bean_DEX,79093,success,
2026-01-10,Bebop,bebop_dex,62145,success,
2026-01-10,Biconomy,biconomy,119096,success,
2026-01-10,Bima,bimabtc,153140,success,
2026-01-10,Birdeye,birdeye_so,76183,success,
2026-01-10,Birdeye Data Services,birdeye_data,652,success,
2026-01-10,Bitget Wallet,BitgetWallet,3000974,success,
2026-01-10,Blazpay,blazpaylabs,365481,success,
2026-01-10,BlockStreet,blockst_hq,61110,success,
2026-01-10,BlockVision,blockvisionhq,110621,success,
2026-01-10,Blockdaemon,BlockdaemonHQ,16537,success,
2026-01-10,Blocklive,blocklive_,1350,success,
2026-01-10,Breath of Estova,BreathOfEstova,31321,success,
2026-01-10,Buzzing App,BuzzingApp,8792,success,
2026-01-10,Bybit Web3 Wallet,Bybit_Web3,22,success,
2026-01-10,CPLX,cplx_io,671,success,
2026-01-10,CULT,cultdottrade,127105,success,
2026-01-10,Caddy Finance,caddyfi,6084,success,
2026-01-10,Capa,capa_fi,2160,success,
2026-01-10,Castora,Castora_xyz,11051,success,
2026-01-10,Catton AI,Cattontw,88027,success,
2026-01-10,Celeris,0xCeleris,781,success,
2026-01-10,Chainbase,ChainbaseHQ,437176,success,
2026-01-10,Chainlink,chainlink,1385094,success,
2026-01-10,Chainsight,Chainsight_,15962,success,
2026-01-10,Chronicle,ChronicleLabs,11617,success,
2026-01-10,Clober,CloberDEX,33782,success,
2026-01-10,CoNFT,ConftApp,144102,success,
2026-01-10,Codex,trycodex,1064,success,
2026-01-10,Coin98 AI Wallet,coin98_wallet,552982,success,
2026-01-10,Covenant,covenantFi,4566,success,
2026-01-10,Crust Finance,CrustFinance,5334,success,
2026-01-10,Crystal,CrystalExch,38521,success,
2026-01-10,Cult Markets,cultmarkets,103,success,
2026-01-10,Curvance,Curvance,125109,success,
2026-01-10,Cycle Network,cyclenetwork_GO,273014,success,
2026-01-10,Cyferio,cyferio_labs,94,success,
2026-01-10,DAU Cards,DAUCards,6522,success,
2026-01-10,DRKVRS,drkvrs,22838,success,
2026-01-10,DRPC,drpcorg,10195,success,
2026-01-10,DashX,dashxhq,1037,success,
2026-01-10,Defined,definedfi,13477,success,
2026-01-10,Demask Finance,demaskfinance,0,error,No data
2026-01-10,Dialect,saydialect,65547,success,
2026-01-10,Diffuse,DiffuseFi,484,success,
2026-01-10,Dirol Protocol,DirolProtocol,7850,success,
2026-01-10,DiscoCats,mydiscocats,1,success,
2026-01-10,Doppler Finance,dopplerprotocol,2871,success,
2026-01-10,Drake,DrakeExchange,45270,success,
2026-01-10,Dune Analytics,Dune,226106,success,
2026-01-10,Dusted,dusted_app,93,success,
2026-01-10,Dynamic,dynamic_xyz,17986,success,
2026-01-10,Dyson Finance,DysonFinance,53748,success,
2026-01-10,ELFi Protocol,ELFiProtocol,14187,success,
2026-01-10,EOracle,EO_Network,41985,success,
2026-01-10,Eisen Finance,EisenLabs,6244,success,
