date,name,handle,followerCount,status,error
2026-04-05,0x,0xProject,273837,success,
2026-04-05,Agora,withAUSD,21192,success,
2026-04-05,AZEx,azex_io,27144,success,
2026-04-05,Aarna,aarnasays,11544,success,
2026-04-05,Accountable,AccountableData,62512,success,
2026-04-05,Across Protocol,AcrossProtocol,105337,success,
2026-04-05,Acurast,Acurast,130670,success,
2026-04-05,AethonSwap,AethonSwap,6354,success,
2026-04-05,Alchemy,Alchemy,107064,success,
2026-04-05,AllDomains,alldomains,137482,success,
2026-04-05,Allium,AlliumLabs,11910,success,
2026-04-05,Ambient,ambient_finance,94324,success,
2026-04-05,Ambire,ambirewallet,137,success,
2026-04-05,Amertis,AmertisExchange,6419,success,
2026-04-05,Ammalgam,Ammalgam,28978,success,
2026-04-05,ApeBond,apebond,391064,success,
2026-04-05,Apriori,apriori,202055,success,
2026-04-05,Atlantis,atlantisdex_xyz,15292,success,
2026-04-05,Atomic Wallet,atomicwallet,124236,success,
2026-04-05,Azaar,AzaarExchange,2324,success,
2026-04-05,Backpack,Backpack,317765,success,
2026-04-05,Balancer,Balancer,154263,success,
2026-04-05,Band Protocol,BandProtocol,142314,success,
2026-04-05,Bean Exchange,Bean_DEX,75166,success,
2026-04-05,Bebop,bebop_dex,61217,success,
2026-04-05,Biconomy,biconomy,118005,success,
2026-04-05,Bima,bimabtc,147464,success,
2026-04-05,Birdeye,birdeye_so,76120,success,
2026-04-05,Birdeye Data Services,birdeye_data,934,success,
2026-04-05,Bitget Wallet,BitgetWallet,2966661,success,
2026-04-05,Blazpay,blazpaylabs,359309,success,
2026-04-05,BlockStreet,blockst_hq,67231,success,
2026-04-05,BlockVision,blockvisionhq,106790,success,
2026-04-05,Blockdaemon,BlockdaemonHQ,16702,success,
2026-04-05,Blocklive,blocklive_,1306,success,
2026-04-05,Breath of Estova,BreathOfEstova,29674,success,
2026-04-05,Buzzing App,BuzzingApp,9,success,
2026-04-05,Bybit Web3 Wallet,Bybit_Web3,0,error,User not found
2026-04-05,CPLX,cplx_io,1061,success,
2026-04-05,CULT,cultdottrade,121697,success,
2026-04-05,Caddy Finance,caddyfi,5835,success,
2026-04-05,Capa,capa_fi,2149,success,
2026-04-05,Castora,Castora_xyz,10544,success,
2026-04-05,Catton AI,Cattontw,86550,success,
2026-04-05,Celeris,0xCeleris,736,success,
2026-04-05,Chainbase,ChainbaseHQ,422912,success,
2026-04-05,Chainlink,chainlink,1392480,success,
2026-04-05,Chainsight,Chainsight_,15465,success,
2026-04-05,Chronicle,ChronicleLabs,11553,success,
2026-04-05,Clober,CloberDEX,32737,success,
2026-04-05,CoNFT,ConftApp,139705,success,
2026-04-05,Codex,trycodex,1196,success,
2026-04-05,Coin98 AI Wallet,coin98_wallet,547428,success,
2026-04-05,Covenant,covenantFi,4607,success,
2026-04-05,Crust Finance,CrustFinance,5121,success,
2026-04-05,Crystal,CrystalExch,36767,success,
2026-04-05,Cult Markets,cultmarkets,96,success,
2026-04-05,Curvance,Curvance,121136,success,
2026-04-05,Cycle Network,cyclenetwork_GO,263880,success,
2026-04-05,Cyferio,cyferio_labs,90,success,
2026-04-05,DAU Cards,DAUCards,6169,success,
2026-04-05,DRKVRS,drkvrs,22275,success,
2026-04-05,DRPC,drpcorg,10226,success,
2026-04-05,DashX,dashxhq,1352,success,
2026-04-05,Defined,definedfi,13474,success,
2026-04-05,Demask Finance,demaskfinance,0,error,No data
2026-04-05,Dialect,saydialect,65338,success,
2026-04-05,Diffuse,DiffuseFi,505,success,
2026-04-05,Dirol Protocol,DirolProtocol,7656,success,
2026-04-05,DiscoCats,mydiscocats,1,success,
2026-04-05,Doppler Finance,dopplerprotocol,5415,success,
2026-04-05,Drake,DrakeExchange,43044,success,
2026-04-05,Dune Analytics,Dune,314746,success,
2026-04-05,Dusted,dusted_app,94,success,
