date,name,handle,followerCount,status,error
2026-03-12,0x,0xProject,274071,success,
2026-03-12,Agora,withAUSD,21355,success,
2026-03-12,AZEx,azex_io,27621,success,
2026-03-12,Aarna,aarnasays,11218,success,
2026-03-12,Accountable,AccountableData,63022,success,
2026-03-12,Across Protocol,AcrossProtocol,105275,success,
2026-03-12,Acurast,Acurast,132104,success,
2026-03-12,AethonSwap,AethonSwap,6608,success,
2026-03-12,Alchemy,Alchemy,106489,success,
2026-03-12,AllDomains,alldomains,139041,success,
2026-03-12,Allium,AlliumLabs,11464,success,
2026-03-12,Ambient,ambient_finance,94963,success,
2026-03-12,Ambire,ambirewallet,137,success,
2026-03-12,Amertis,AmertisExchange,6566,success,
2026-03-12,Ammalgam,Ammalgam,29231,success,
2026-03-12,ApeBond,apebond,391187,success,
2026-03-12,Apriori,apriori,204623,success,
2026-03-12,Atlantis,atlantisdex_xyz,15664,success,
2026-03-12,Atomic Wallet,atomicwallet,125116,success,
2026-03-12,Azaar,AzaarExchange,2351,success,
2026-03-12,Backpack,Backpack,315245,success,
2026-03-12,Balancer,Balancer,154662,success,
2026-03-12,Band Protocol,BandProtocol,142979,success,
2026-03-12,Bean Exchange,Bean_DEX,76498,success,
2026-03-12,Bebop,bebop_dex,61641,success,
2026-03-12,Biconomy,biconomy,118536,success,
2026-03-12,Bima,bimabtc,149082,success,
2026-03-12,Birdeye,birdeye_so,76319,success,
2026-03-12,Birdeye Data Services,birdeye_data,887,success,
2026-03-12,Bitget Wallet,BitgetWallet,2978235,success,
2026-03-12,Blazpay,blazpaylabs,361232,success,
2026-03-12,BlockStreet,blockst_hq,89979,success,
2026-03-12,BlockVision,blockvisionhq,108061,success,
2026-03-12,Blockdaemon,BlockdaemonHQ,16706,success,
2026-03-12,Blocklive,blocklive_,1322,success,
2026-03-12,Breath of Estova,BreathOfEstova,30227,success,
2026-03-12,Buzzing App,BuzzingApp,0,error,No data
2026-03-12,Bybit Web3 Wallet,Bybit_Web3,0,error,User not found
2026-03-12,CPLX,cplx_io,963,success,
2026-03-12,CULT,cultdottrade,123368,success,
2026-03-12,Caddy Finance,caddyfi,5910,success,
2026-03-12,Capa,capa_fi,2155,success,
2026-03-12,Castora,Castora_xyz,10720,success,
2026-03-12,Catton AI,Cattontw,87045,success,
2026-03-12,Celeris,0xCeleris,754,success,
2026-03-12,Chainbase,ChainbaseHQ,428172,success,
2026-03-12,Chainlink,chainlink,1393290,success,
2026-03-12,Chainsight,Chainsight_,15649,success,
2026-03-12,Chronicle,ChronicleLabs,11595,success,
2026-03-12,Clober,CloberDEX,33141,success,
2026-03-12,CoNFT,ConftApp,141131,success,
2026-03-12,Codex,trycodex,1134,success,
2026-03-12,Coin98 AI Wallet,coin98_wallet,549546,success,
2026-03-12,Covenant,covenantFi,4593,success,
2026-03-12,Crust Finance,CrustFinance,5189,success,
2026-03-12,Crystal,CrystalExch,37338,success,
2026-03-12,Cult Markets,cultmarkets,99,success,
2026-03-12,Curvance,Curvance,122327,success,
2026-03-12,Cycle Network,cyclenetwork_GO,266808,success,
2026-03-12,Cyferio,cyferio_labs,91,success,
2026-03-12,DAU Cards,DAUCards,6297,success,
2026-03-12,DRKVRS,drkvrs,22508,success,
2026-03-12,DRPC,drpcorg,10256,success,
2026-03-12,DashX,dashxhq,1328,success,
2026-03-12,Defined,definedfi,13428,success,
