date,name,handle,followerCount,status,error
2026-02-08,0x,0xProject,273761,success,
2026-02-08,Agora,withAUSD,21409,success,
2026-02-08,AZEx,azex_io,27825,success,
2026-02-08,Aarna,aarnasays,11385,success,
2026-02-08,Accountable,AccountableData,63353,success,
2026-02-08,Across Protocol,AcrossProtocol,114125,success,
2026-02-08,Acurast,Acurast,135042,success,
2026-02-08,AethonSwap,AethonSwap,6730,success,
2026-02-08,Alchemy,Alchemy,106037,success,
2026-02-08,AllDomains,alldomains,140512,success,
2026-02-08,Allium,AlliumLabs,10466,success,
2026-02-08,Ambient,ambient_finance,95464,success,
2026-02-08,Ambire,ambirewallet,134,success,
2026-02-08,Amertis,AmertisExchange,6707,success,
2026-02-08,Ammalgam,Ammalgam,29498,success,
2026-02-08,ApeBond,apebond,391080,success,
2026-02-08,Apriori,apriori,208039,success,
2026-02-08,Atlantis,atlantisdex_xyz,15864,success,
2026-02-08,Atomic Wallet,atomicwallet,125160,success,
2026-02-08,Azaar,AzaarExchange,2397,success,
2026-02-08,Backpack,Backpack,312424,success,
2026-02-08,Balancer,Balancer,154631,success,
2026-02-08,Band Protocol,BandProtocol,143379,success,
2026-02-08,Bean Exchange,Bean_DEX,77584,success,
2026-02-08,Bebop,bebop_dex,61877,success,
2026-02-08,Biconomy,biconomy,118750,success,
2026-02-08,Bima,bimabtc,150694,success,
2026-02-08,Birdeye,birdeye_so,76251,success,
2026-02-08,Birdeye Data Services,birdeye_data,739,success,
2026-02-08,Bitget Wallet,BitgetWallet,2987717,success,
2026-02-08,Blazpay,blazpaylabs,362705,success,
2026-02-08,BlockStreet,blockst_hq,64473,success,
2026-02-08,BlockVision,blockvisionhq,109024,success,
2026-02-08,Blockdaemon,BlockdaemonHQ,16623,success,
2026-02-08,Blocklive,blocklive_,1331,success,
2026-02-08,Breath of Estova,BreathOfEstova,30705,success,
2026-02-08,Buzzing App,BuzzingApp,8743,success,
2026-02-08,Bybit Web3 Wallet,Bybit_Web3,0,error,User not found
2026-02-08,CPLX,cplx_io,747,success,
2026-02-08,CULT,cultdottrade,124908,success,
2026-02-08,Caddy Finance,caddyfi,6007,success,
2026-02-08,Capa,capa_fi,2157,success,
2026-02-08,Castora,Castora_xyz,10860,success,
2026-02-08,Catton AI,Cattontw,87452,success,
2026-02-08,Celeris,0xCeleris,763,success,
2026-02-08,Chainbase,ChainbaseHQ,433444,success,
2026-02-08,Chainlink,chainlink,1390139,success,
2026-02-08,Chainsight,Chainsight_,15750,success,
2026-02-08,Chronicle,ChronicleLabs,11604,success,
2026-02-08,Clober,CloberDEX,33344,success,
2026-02-08,CoNFT,ConftApp,142645,success,
2026-02-08,Codex,trycodex,1095,success,
2026-02-08,Coin98 AI Wallet,coin98_wallet,551059,success,
2026-02-08,Covenant,covenantFi,4557,success,
2026-02-08,Crust Finance,CrustFinance,5251,success,
2026-02-08,Crystal,CrystalExch,37831,success,
2026-02-08,Cult Markets,cultmarkets,101,success,
2026-02-08,Curvance,Curvance,123262,success,
2026-02-08,Cycle Network,cyclenetwork_GO,269661,success,
2026-02-08,Cyferio,cyferio_labs,91,success,
2026-02-08,DAU Cards,DAUCards,6397,success,
2026-02-08,DRKVRS,drkvrs,22636,success,
2026-02-08,DRPC,drpcorg,10221,success,
2026-02-08,DashX,dashxhq,1242,success,
2026-02-08,Defined,definedfi,13442,success,
2026-02-08,Demask Finance,demaskfinance,0,error,No data
2026-02-08,Dialect,saydialect,65530,success,
2026-02-08,Diffuse,DiffuseFi,481,success,
2026-02-08,Dirol Protocol,DirolProtocol,7756,success,
2026-02-08,DiscoCats,mydiscocats,1,success,
2026-02-08,Doppler Finance,dopplerprotocol,4061,success,
2026-02-08,Drake,DrakeExchange,44489,success,
2026-02-08,Dune Analytics,Dune,257553,success,
2026-02-08,Dusted,dusted_app,96,success,
2026-02-08,Dynamic,dynamic_xyz,17945,success,
2026-02-08,Dyson Finance,DysonFinance,53347,success,
2026-02-08,ELFi Protocol,ELFiProtocol,14108,success,
2026-02-08,EOracle,EO_Network,40576,success,
2026-02-08,Eisen Finance,EisenLabs,6221,success,
2026-02-08,Enjoyoors,enjoyoorsxyz,24271,success,
2026-02-08,Entangle,Entanglefi,139698,success,
2026-02-08,Envio,envio_indexer,4126,success,
2026-02-08,Euclid Protocol,EuclidProtocol,101901,success,
2026-02-08,Euler,eulerfinance,71985,success,
2026-02-08,FUKU,Fuku_nad,1989,success,
2026-02-08,FWX,fwxfinance,88946,success,
2026-02-08,Fans3 AI,Fans3_AI,6712,success,
2026-02-08,Farcaster,farcaster_xyz,232501,success,
2026-02-08,FastLane,0xFastLane,36982,success,
2026-02-08,Fiamma,fiamma_labs,142205,success,
2026-02-08,Fizen.io,fizenapp,100331,success,
2026-02-08,Flap,flapdotsh,55130,success,
2026-02-08,Flipside Crypto,flipsidecrypto,63496,success,
