date,name,handle,followerCount,status,error
2026-03-06,0x,0xProject,274060,success,
2026-03-06,Agora,withAUSD,21384,success,
2026-03-06,AZEx,azex_io,27686,success,
2026-03-06,Aarna,aarnasays,11311,success,
2026-03-06,Accountable,AccountableData,63095,success,
2026-03-06,Across Protocol,AcrossProtocol,104978,success,
2026-03-06,Acurast,Acurast,133579,success,
2026-03-06,AethonSwap,AethonSwap,6625,success,
2026-03-06,Alchemy,Alchemy,106498,success,
2026-03-06,AllDomains,alldomains,139436,success,
2026-03-06,Allium,AlliumLabs,11348,success,
2026-03-06,Ambient,ambient_finance,95074,success,
2026-03-06,Ambire,ambirewallet,136,success,
2026-03-06,Amertis,AmertisExchange,6582,success,
2026-03-06,Ammalgam,Ammalgam,29339,success,
2026-03-06,ApeBond,apebond,391099,success,
2026-03-06,Apriori,apriori,204214,success,
2026-03-06,Atlantis,atlantisdex_xyz,15691,success,
2026-03-06,Atomic Wallet,atomicwallet,125168,success,
2026-03-06,Azaar,AzaarExchange,2354,success,
2026-03-06,Backpack,Backpack,314545,success,
2026-03-06,Balancer,Balancer,154624,success,
2026-03-06,Band Protocol,BandProtocol,143082,success,
2026-03-06,Bean Exchange,Bean_DEX,76839,success,
2026-03-06,Bebop,bebop_dex,61670,success,
2026-03-06,Biconomy,biconomy,118540,success,
2026-03-06,Bima,bimabtc,149375,success,
2026-03-06,Birdeye,birdeye_so,76329,success,
2026-03-06,Birdeye Data Services,birdeye_data,860,success,
2026-03-06,Bitget Wallet,BitgetWallet,2980625,success,
2026-03-06,Blazpay,blazpaylabs,361597,success,
2026-03-06,BlockStreet,blockst_hq,109058,success,
2026-03-06,BlockVision,blockvisionhq,108345,success,
2026-03-06,Blockdaemon,BlockdaemonHQ,16701,success,
2026-03-06,Blocklive,blocklive_,1321,success,
2026-03-06,Breath of Estova,BreathOfEstova,30319,success,
2026-03-06,Buzzing App,BuzzingApp,0,error,No data
2026-03-06,Bybit Web3 Wallet,Bybit_Web3,0,error,User not found
2026-03-06,CPLX,cplx_io,967,success,
2026-03-06,CULT,cultdottrade,123717,success,
2026-03-06,Caddy Finance,caddyfi,5920,success,
2026-03-06,Capa,capa_fi,2156,success,
2026-03-06,Castora,Castora_xyz,10756,success,
2026-03-06,Catton AI,Cattontw,87142,success,
2026-03-06,Celeris,0xCeleris,754,success,
2026-03-06,Chainbase,ChainbaseHQ,429699,success,
2026-03-06,Chainlink,chainlink,1392950,success,
2026-03-06,Chainsight,Chainsight_,15665,success,
2026-03-06,Chronicle,ChronicleLabs,11621,success,
2026-03-06,Clober,CloberDEX,33196,success,
2026-03-06,CoNFT,ConftApp,141379,success,
2026-03-06,Codex,trycodex,1133,success,
2026-03-06,Coin98 AI Wallet,coin98_wallet,549831,success,
2026-03-06,Covenant,covenantFi,4531,success,
2026-03-06,Crust Finance,CrustFinance,5203,success,
2026-03-06,Crystal,CrystalExch,37410,success,
2026-03-06,Cult Markets,cultmarkets,99,success,
2026-03-06,Curvance,Curvance,122580,success,
2026-03-06,Cycle Network,cyclenetwork_GO,267452,success,
2026-03-06,Cyferio,cyferio_labs,91,success,
2026-03-06,DAU Cards,DAUCards,6319,success,
2026-03-06,DRKVRS,drkvrs,22534,success,
2026-03-06,DRPC,drpcorg,10245,success,
2026-03-06,DashX,dashxhq,1323,success,
2026-03-06,Defined,definedfi,13439,success,
2026-03-06,Demask Finance,demaskfinance,0,error,No data
2026-03-06,Dialect,saydialect,65503,success,
2026-03-06,Diffuse,DiffuseFi,504,success,
2026-03-06,Dirol Protocol,DirolProtocol,7792,success,
2026-03-06,DiscoCats,mydiscocats,1,success,
2026-03-06,Doppler Finance,dopplerprotocol,4858,success,
2026-03-06,Drake,DrakeExchange,43973,success,
2026-03-06,Dune Analytics,Dune,283772,success,
2026-03-06,Dusted,dusted_app,94,success,
2026-03-06,Dynamic,dynamic_xyz,17936,success,
2026-03-06,Dyson Finance,DysonFinance,53110,success,
2026-03-06,ELFi Protocol,ELFiProtocol,13945,success,
2026-03-06,EOracle,EO_Network,40617,success,
2026-03-06,Eisen Finance,EisenLabs,6191,success,
2026-03-06,Enjoyoors,enjoyoorsxyz,23878,success,
2026-03-06,Entangle,Entanglefi,0,error,No data
2026-03-06,Envio,envio_indexer,4148,success,
2026-03-06,Euclid Protocol,EuclidProtocol,100281,success,
2026-03-06,Euler,eulerfinance,72233,success,
2026-03-06,FUKU,Fuku_nad,1945,success,
2026-03-06,FWX,fwxfinance,88787,success,
2026-03-06,Fans3 AI,Fans3_AI,6625,success,
2026-03-06,Farcaster,farcaster_xyz,232126,success,
2026-03-06,FastLane,0xFastLane,36655,success,
2026-03-06,Fiamma,fiamma_labs,142430,success,
2026-03-06,Fizen.io,fizenapp,99736,success,
2026-03-06,Flap,flapdotsh,58030,success,
2026-03-06,Flipside Crypto,flipsidecrypto,63331,success,
2026-03-06,Folks Finance,FolksFinance,131486,success,
2026-03-06,Fonbnk,fonbnk1,4510,success,
2026-03-06,Fortytwo,fortytwo,35917,success,
2026-03-06,FoxWallet,FoxWallet,164423,success,
2026-03-06,GM Agents,GMAgents_AI,262074,success,
2026-03-06,Garden,gardenfi,10726,success,
2026-03-06,Gasp,Gasp_xyz,79270,success,
2026-03-06,Gateway,Gateway_xyz,8,success,
2026-03-06,Gearbox Protocol,GearboxProtocol,54707,success,
2026-03-06,Gelato,gelatonetwork,68376,success,
2026-03-06,Ghost,0xGhostLogs,4670,success,
2026-03-06,Gifted.art,gifteddotart,595,success,
2026-03-06,GoPlus,goplussecurity,456669,success,
2026-03-06,Covalent,Covalent_HQ,242896,success,
2026-03-06,Golden Goose,GoldenGoose_app,63124,success,
2026-03-06,Goldsky,goldskyio,11507,success,
2026-03-06,Gorillionaire,gorillionaireai,1431,success,
2026-03-06,HaHa Wallet,haha_app,158237,success,
2026-03-06,Hashflow,hashflow,179395,success,
2026-03-06,Hawk Terminal,hawkterminal_HQ,6715,success,
2026-03-06,Hemera,HemeraProtocol,101974,success,
2026-03-06,Henry Labs,henrylabs,129908,success,
2026-03-06,Hive,Hive_Monad,616,success,
2026-03-06,Hyperlane,hyperlane,129117,success,
2026-03-06,INFINIT,infinit_labs,79603,success,
2026-03-06,IZUMi Finance,izumi_Finance,345686,success,
2026-03-06,Impossible Finance,impossiblefi,0,error,No data
2026-03-06,Index Network,indexnetwork_,1046,success,
2026-03-06,Jenius,JeniusRndm,186,success,
2026-03-06,Jumper Exchange,jumperexchange,211844,success,
2026-03-06,KINETK,KINETK_AI,3872,success,
2026-03-06,Kansei,0xKansei,478,success,
2026-03-06,KiloEx,KiloEx_perp,231442,success,
2026-03-06,Kingdomly,Kingdomlyapp,65852,success,
2026-03-06,Kintsu,Kintsu,155338,success,
2026-03-06,Kinza Finance,kinzafinance,28404,success,
2026-03-06,Kizzy,kizzymobile,101710,success,
2026-03-06,Kodeus AI,TheKodeusLabs,8829,success,
2026-03-06,Koywe,koywe_latam,376,success,
2026-03-06,KuCoin,KuCoin_Web3,117918,success,
2026-03-06,Kuru,KuruExchange,118648,success,
2026-03-06,LAGOON,lagoon_finance,1911,success,
2026-03-06,LEVR.bet,levr_bet,45879,success,
2026-03-06,LFJ,LFJ_gg,372103,success,
2026-03-06,LI.FI,lifiprotocol,268842,success,
2026-03-06,LayerZero,LayerZero_Core,724065,success,
2026-03-06,Layerhub,layerhub,7437,success,
2026-03-06,Leap Wallet,leap_wallet,203372,success,
2026-03-06,Legends of Elysium,LegendsElysium,48653,success,
2026-03-06,LeverUp,LeverUp_xyz,13467,success,
2026-03-06,Likwid,likwid_fi,41470,success,
2026-03-06,Lombard,Lombard_Finance,110040,success,
2026-03-06,LootGO,lootgo_official,91049,success,
2026-03-06,Lootify,Lootify_xyz,15170,success,
2026-03-06,Lumiterra,LumiterraGame,183964,success,
2026-03-06,M0narch,MonadM0narch,18717,success,
2026-03-06,MERV,merv_wtf,159648,success,
2026-03-06,Mace,mace_ag,15210,success,
2026-03-06,Mach Exchange,mach_exchange,9435,success,
2026-03-06,Madhouse,usemadhouse,0,error,No data
2026-03-06,Magic Eden,magiceden,813334,success,
2026-03-06,Magma,MagmaStaking,48615,success,
2026-03-06,Mahjong123,0xMJM,65264,success,
2026-03-06,Memesteroid,memesteroid,9902,success,
2026-03-06,Mentaport,mentaportinc,0,error,No data
2026-03-06,Meow Finance,meowfi_,13640,success,
2026-03-06,Meta Leap,MetaLeap_io,11055,success,
2026-03-06,MetaKeep,metakeep,217,success,
2026-03-06,Mflo,mfloai,155,success,
2026-03-06,MindAgentsAI,MindAgentsAI,9096,success,
2026-03-06,Mintpad,mintpadco,149648,success,
2026-03-06,Mobula,Mobulaio,10689,success,
2026-03-06,MonadExplorer by BlockVision,blockvisionhq,108344,success,
2026-03-06,Monadata AI,monadata_ai,1173,success,
2026-03-06,Monday Trade,MondayTrade_,10410,success,
2026-03-06,Monorail,monorail_xyz,18713,success,
2026-03-06,Morpheus,Morpheus_Farm,10852,success,
2026-03-06,Moseiki,MoseikiApp,161124,success,
2026-03-06,Mozi,mozifinance,64315,success,
2026-03-06,Mu Digital,MuDigitalHQ,15049,success,
2026-03-06,Multipli,multiplifi,111868,success,
2026-03-06,Multisynq,multisynq,17176,success,
2026-03-06,NADSA,0xNADSA,147274,success,
2026-03-06,NFTs2Me,NFTs2Me,120477,success,
2026-03-06,NXTchain,NXT_chain,3116,success,
2026-03-06,Nabla Finance,nablafi,48841,success,
2026-03-06,Nad.fun,naddotfun,133455,success,
2026-03-06,NadSmith,NadSmith_,1919,success,
2026-03-06,Narrative,narrativexyz,7274,success,
2026-03-06,Narwhal Finance,Narwhal_Finance,522,success,
2026-03-06,Neverland,neverland_money,5254,success,
2026-03-06,Nillion,nillion,205869,success,
2026-03-06,Router Protocol,routerprotocol,94118,success,
2026-03-06,NitroFinance,NitroFinance,8856,success,
2026-03-06,Nomas Wallet,NomasWalletReal,16850,success,
2026-03-06,Nostra,nostrafinance,71060,success,
2026-03-06,Notifi,NotifiNetwork,197864,success,
2026-03-06,Noves,noves_fi,38425,success,
2026-03-06,Nubila Network,nubilanetwork,66532,success,
2026-03-06,Nunchi,nunchi,8413,success,
2026-03-06,OKX Explorer,okxexplorer,146873,success,
2026-03-06,OKX Wallet,wallet,1959637,success,
2026-03-06,OSL Pay,oslpay,720,success,
2026-03-06,OctoSwap,octoswapdex,22585,success,
2026-03-06,Omnia,ExploreOmnia,60194,success,
2026-03-06,Opals,Opals_io,0,error,No data
2026-03-06,OpenOcean,OpenOceanGlobal,392546,success,
2026-03-06,OpenSea,opensea,2277384,success,
2026-03-06,Orbiter Finance,Orbiter_Finance,683485,success,
2026-03-06,Orderly Network,orderlynetwork,385259,success,
2026-03-06,Orochi Network,OrochiNetwork,143689,success,
2026-03-06,Outpost Surge,OutpostSurge,1070,success,
2026-03-06,Owlto Finance,Owlto_Finance,349480,success,
2026-03-06,PLAY Network,0xplay_network,142436,success,
2026-03-06,POINK,poinkofficial,5860,success,
2026-03-06,PancakeSwap,PancakeSwap,2155169,success,
2026-03-06,Pangea,In_Pangea,37321,success,
2026-03-06,Para,get_para,8285,success,
2026-03-06,Pecker,pecker_so,2969,success,
2026-03-06,Peridot,peridotprotocol,3378,success,
2026-03-06,Permute Finance,permute_finance,1648,success,
2026-03-06,Perpl,perpltrade,28065,success,
2026-03-06,Phantom,phantom,949784,success,
2026-03-06,Pimlico,pimlicoHQ,7137,success,
2026-03-06,Pingu Exchange,PinguExchange,21578,success,
2026-03-06,Plato,plato2earn,0,error,No data
2026-03-06,PolyFlow,Polyflow_PayFi,63426,success,
2026-03-06,Poply,poply_xyz,42411,success,
2026-03-06,Poster.fun,Posterdotfun,83325,success,
2026-03-06,Primex Finance,primex_official,74046,success,
2026-03-06,Primus,primus_labs,81557,success,
2026-03-06,Privy,privy_io,48937,success,
2026-03-06,Proof-of-Skill,proofofskill,579,success,
2026-03-06,Puffer Finance,Puffer_Finance,292279,success,
2026-03-06,PumpBTC,Pumpbtcxyz,132204,success,
2026-03-06,Purps,PurpsExchange,46096,success,
2026-03-06,Pyth Network,PythNetwork,288317,success,
2026-03-06,QuickNode,QuickNode,46220,success,
2026-03-06,Rabble,0xRabble,10461,success,
2026-03-06,RareBetSports,RareBetSports,27477,success,
2026-03-06,Rayvo,rayvo_xyz,13290,success,
2026-03-06,RedStone,redstone_defi,242683,success,
2026-03-06,Redbrick,RedbrickLand,266671,success,
2026-03-06,Relend Network,relend_network,6211,success,
2026-03-06,Renzo,RenzoProtocol,108671,success,
2026-03-06,Reown,reown_,30281,success,
2026-03-06,Reservoir,reservoir0x,17720,success,
2026-03-06,RgbClash,rgbclash_xyz,51126,success,
2026-03-06,Rhino.fi,rhinofi,250711,success,
2026-03-06,Rubic,CryptoRubic,207878,success,
2026-03-06,Rug Rumble,RugRumble,33735,success,
2026-03-06,Rumi,RumiLabs_io,37180,success,
2026-03-06,SQD,helloSQD,172993,success,
2026-03-06,STAGE.fun,stagedotfun,11095,success,
2026-03-06,SafePal,iSafePal,0,error,No data
