date,name,handle,followerCount,status,error
2026-04-21,0x,0xProject,273256,success,
2026-04-21,Agora,withAUSD,20783,success,
2026-04-21,AZEx,azex_io,26425,success,
2026-04-21,Aarna,aarnasays,11341,success,
2026-04-21,Accountable,AccountableData,61516,success,
2026-04-21,Across Protocol,AcrossProtocol,104379,success,
2026-04-21,Acurast,Acurast,121216,success,
2026-04-21,AethonSwap,AethonSwap,6066,success,
2026-04-21,Alchemy,Alchemy,106860,success,
2026-04-21,AllDomains,alldomains,133865,success,
2026-04-21,Allium,AlliumLabs,11898,success,
2026-04-21,Ambient,ambient_finance,92882,success,
2026-04-21,Ambire,ambirewallet,138,success,
2026-04-21,Amertis,AmertisExchange,6314,success,
2026-04-21,Ammalgam,Ammalgam,28170,success,
2026-04-21,ApeBond,apebond,388739,success,
2026-04-21,Apriori,apriori,196607,success,
2026-04-21,Atlantis,atlantisdex_xyz,14719,success,
2026-04-21,Atomic Wallet,atomicwallet,122815,success,
2026-04-21,Azaar,AzaarExchange,2236,success,
2026-04-21,Backpack,Backpack,314030,success,
2026-04-21,Balancer,Balancer,153563,success,
2026-04-21,Band Protocol,BandProtocol,141102,success,
2026-04-21,Bean Exchange,Bean_DEX,73209,success,
2026-04-21,Bebop,bebop_dex,60318,success,
2026-04-21,Biconomy,biconomy,117121,success,
2026-04-21,Bima,bimabtc,144351,success,
2026-04-21,Birdeye,birdeye_so,75492,success,
2026-04-21,Birdeye Data Services,birdeye_data,1309,success,
2026-04-21,Bitget Wallet,BitgetWallet,2946759,success,
2026-04-21,Blazpay,blazpaylabs,354393,success,
2026-04-21,BlockStreet,blockst_hq,82416,success,
2026-04-21,BlockVision,blockvisionhq,105158,success,
2026-04-21,Blockdaemon,BlockdaemonHQ,16632,success,
2026-04-21,Blocklive,blocklive_,1283,success,
2026-04-21,Breath of Estova,BreathOfEstova,28689,success,
2026-04-21,Buzzing App,BuzzingApp,10,success,
2026-04-21,Bybit Web3 Wallet,Bybit_Web3,0,error,User not found
2026-04-21,CPLX,cplx_io,956,success,
2026-04-21,CULT,cultdottrade,118106,success,
2026-04-21,Caddy Finance,caddyfi,5706,success,
2026-04-21,Capa,capa_fi,2133,success,
2026-04-21,Castora,Castora_xyz,10302,success,
2026-04-21,Catton AI,Cattontw,85593,success,
2026-04-21,Celeris,0xCeleris,699,success,
2026-04-21,Chainbase,ChainbaseHQ,415863,success,
2026-04-21,Chainlink,chainlink,1389979,success,
2026-04-21,Chainsight,Chainsight_,15253,success,
2026-04-21,Chronicle,ChronicleLabs,11242,success,
2026-04-21,Clober,CloberDEX,31639,success,
2026-04-21,CoNFT,ConftApp,135440,success,
2026-04-21,Codex,trycodex,1220,success,
2026-04-21,Coin98 AI Wallet,coin98_wallet,543395,success,
2026-04-21,Covenant,covenantFi,4556,success,
2026-04-21,Crust Finance,CrustFinance,4967,success,
2026-04-21,Crystal,CrystalExch,35771,success,
2026-04-21,Cult Markets,cultmarkets,91,success,
2026-04-21,Curvance,Curvance,118858,success,
2026-04-21,Cycle Network,cyclenetwork_GO,258511,success,
2026-04-21,Cyferio,cyferio_labs,87,success,
2026-04-21,DAU Cards,DAUCards,5973,success,
2026-04-21,DRKVRS,drkvrs,21730,success,
2026-04-21,DRPC,drpcorg,10137,success,
2026-04-21,DashX,dashxhq,1561,success,
2026-04-21,Defined,definedfi,13438,success,
2026-04-21,Demask Finance,demaskfinance,0,error,No data
2026-04-21,Dialect,saydialect,64833,success,
2026-04-21,Diffuse,DiffuseFi,499,success,
2026-04-21,Dirol Protocol,DirolProtocol,7552,success,
2026-04-21,DiscoCats,mydiscocats,1,success,
2026-04-21,Doppler Finance,dopplerprotocol,5379,success,
2026-04-21,Drake,DrakeExchange,41096,success,
2026-04-21,Dune Analytics,Dune,333536,success,
2026-04-21,Dusted,dusted_app,92,success,
2026-04-21,Dynamic,dynamic_xyz,17696,success,
2026-04-21,Dyson Finance,DysonFinance,51451,success,
2026-04-21,ELFi Protocol,ELFiProtocol,12544,success,
2026-04-21,EOracle,EO_Network,38505,success,
2026-04-21,Eisen Finance,EisenLabs,6071,success,
2026-04-21,Enjoyoors,enjoyoorsxyz,22143,success,
2026-04-21,Entangle,Entanglefi,0,error,No data
2026-04-21,Envio,envio_indexer,4104,success,
2026-04-21,Euclid Protocol,EuclidProtocol,106983,success,
2026-04-21,Euler,eulerfinance,71122,success,
2026-04-21,FUKU,Fuku_nad,1752,success,
2026-04-21,FWX,fwxfinance,87439,success,
2026-04-21,Fans3 AI,Fans3_AI,6251,success,
2026-04-21,Farcaster,farcaster_xyz,226725,success,
2026-04-21,FastLane,0xFastLane,34861,success,
2026-04-21,Fiamma,fiamma_labs,0,error,User not found
2026-04-21,Fizen.io,fizenapp,91102,success,
2026-04-21,Flap,flapdotsh,71775,success,
2026-04-21,Flipside Crypto,flipsidecrypto,62624,success,
2026-04-21,Folks Finance,FolksFinance,125389,success,
